id,title,description,condition,price,availability,link,image link,gtin,mpn,brand,google product category,shipping weight,sale price,sale price effective date,additional image link,product type
H2191U-AA,Christmas Home,"A warm Christmas photograph that draws you in to the cozy fireplace and stockings hung on the mantle. Featuring gold foil embossing and FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Christmas_Home_H2191U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2191.jpg,,H2191U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2192U-AA,Holiday Welcome,"A welcoming front door photograph with a beautiful holiday wreath. Featuring FSC&reg; certified paper and gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Holiday_Welcome_H2192U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2192.jpg,,H2192U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2193U-AA,Wall Street Columns,"A patriotic holiday card for the financial industry with an artistic photograph of the New York Stock Exchange. Featuring silver sparkle foil embossing and FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Wall_Street_Columns_H2193U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2193.jpg,,H2193U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2194U-AA,Holiday Highway,"This clever auto card shows a road in the shape of a Christmas tree. Featuring FSC&reg; certified paper and silver foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Holiday_Highway_H2194U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2194.jpg,,H2194U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2195U-AA,United World,"The perfect international holiday card with a globe ornament signifying a united world. Featuring FSC&reg; certified paper and gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/United_World_H2195U,https://postycards.com/images/fck/Exterior/2012%20Hol/H2195.jpg,,H2195U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2196D-AA,Snow Covered Slope,"This business holiday card features a peaceful snow scene and silver holographic foil embossing. Printed on FSC&reg; certified paper.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Snow_Covered_Slope_H2196D,https://postycards.com/images/fck/Exterior/2012%20Hol/H2196.jpg,,H2196D-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2197D-AA,New Year Reflections,"A festive New Year's card with a glittery gold design of the ball dropping. Featuring FSC&reg; certified paper and gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/New_Year_Reflections_H2197D,https://postycards.com/images/fck/Exterior/2012%20Hol/H2197.jpg,,H2197D-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2208KW-AA,Green Forest,"Designed to portray your concern for the environment, this holiday card on uncoated paper features a blustery, snowy forest. Printed with soy ink on 100% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Green_Forest_H2208KW,https://postycards.com/images/fck/Exterior/2012%20Hol/H2208.jpg,,H2208KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2209KW-AA,Joy,"Send your wishes of joy to the world with this unique holiday card. Printed with soy ink on 100% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Joy_H2209KW,https://postycards.com/images/fck/Exterior/2012%20Hol/H2209.jpg,,H2209KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H2210KW-AA,Nature's Christmas,"A recycled Christmas card with a quiet, serene Christmas tree. Printed with soy ink on 100% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Natures_Christmas_H2210KW,https://postycards.com/images/fck/Exterior/2012%20Hol/H2210.jpg,,H2210KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3098U-AA,Thanksgiving Memories,"Send your Thanksgiving greetings and a dose of calm with this relaxing photo taken on a warm autumn day. Featuring FSC&reg; certified paper and copper foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Thanksgiving_Memories_H3098U,https://postycards.com/images/fck/Exterior/2013%20TG/H3098.jpg,,H3098U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3099U-AA,Watercolor Barn,"A watercolor painting by Posty Cards' artist Ann M. makes this card suitable for framing. Featuring FSC&reg; certified, 30% recycled, textured paper and gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Watercolor_Barn_H3099U,https://postycards.com/images/fck/Exterior/Via%20Felt/H3099.jpg,,H3099U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3100U-AA,Autumn Still Life,"This elegant design will make a memorable impression.&nbsp; Featuring FSC&reg; certified paper and copper foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Autumn_Still_Life_H3100U,https://postycards.com/images/fck/Exterior/2013%20TG/H3100.jpg,,H3100U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3101U-AA,Timberland Path,"A carpet of autumn leaves draws you into this beautiful Thanksgiving scene. Featuring FSC&reg; certified paper and gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Timberland_Path_H3101U,https://postycards.com/images/fck/Exterior/2013%20TG/H3101.jpg,,H3101U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3102U-AA,Thanksgiving Psalm,"Bless your Thanksgiving card recipients with this biblical message of gratitude. Featuring FSC&reg; certified paper and gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Thanksgiving_Psalm_H3102U,https://postycards.com/images/fck/Exterior/2013%20TG/H3102.jpg,,H3102U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3107KW-AA,Bright Leaves,"A simple autumn image adds to the eco-friendly vibe of this Thanksgiving greeting. Printed with soy ink on 100% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Bright_Leaves_H3107KW,https://postycards.com/images/fck/Exterior/2013%20TG/H3107.jpg,,H3107KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3108KW-AA,Give Thanks,"Adorned with patterns from nature, this card sends a lovely message of thanks. Printed with soy ink on 30% recycled, FSC&reg; certified paper.
 
 Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Give_Thanks_H3108KW,https://postycards.com/images/fck/Exterior/2013%20TG/H3108.jpg,,H3108KW-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3159U-AA,Snowy Bend,"A winter photograph of a snowy cabin next to the mountains that will make you feel like you are there. Featuring FSC&reg; certified, uncoated paper with gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Snowy_Bend_H3159U,https://postycards.com/images/fck/Exterior/2013%20Hol/H3159.jpg,,H3159U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3161U-AA,Christmas Candle,"Send warm Christmas wishes to clients and customers with this beautiful candle Christmas card. Featuring FSC&reg; certified paper with gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Christmas_Candle_H3161U,https://postycards.com/images/fck/Exterior/2013%20Hol/H3161.jpg,,H3161U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3162U-AA,Snowflake Pattern,"A contemporary Christmas card printed on heavy, uncoated paper stock that needs to be seen in person to be fully appreciated. Featuring FSC&reg; certified paper with gold foil embossing. Request a sample.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Snowflake_Pattern_H3162U,https://postycards.com/images/fck/Exterior/2013%20Hol/H3162.jpg,,H3162U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3165U-AA,Snowy Hills,"This wintery watercolor painting was done by Posty Cards' artist Ann M. Featuring FSC&reg; certified, 30% recycled, textured paper with silver holographic foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Snowy_Hills_H3165U,https://postycards.com/images/fck/Exterior/Via%20Felt/H3165.jpg,,H3165U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3168U-AA,Holiday Drive,"A festive automotive holiday card with a steering wheel decorated like a holiday wreath. Featuring FSC&reg; certified paper with red holographic foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Holiday_Drive_H3168U,https://postycards.com/images/fck/Exterior/2013%20Hol/H3168.jpg,,H3168U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3169U-AA,Seasonal Success,"This holiday card is perfect for the financial industry and shows a clever portrayal of a stock market graph and money Christmas trees. Featuring FSC&reg; certified paper with gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Seasonal_Success_H3169U,https://postycards.com/images/fck/Exterior/2013%20Hol/H3169.jpg,,H3169U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3170U-AA,Tropical Wishes,"A tropical sunset with a brightly lit Christmas tree reflecting on the ocean water. Featuring FSC&reg; certified paper with gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.
 
 &nbsp;",New,30.00 USD,in stock,https://postycards.com/catalog/product/Tropical_Wishes_H3170U,https://postycards.com/images/fck/Exterior/2013%20Hol/H3170.jpg,,H3170U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3171U-AA,Greetings on the Go,"This automotive holiday card shows a car carrying a Christmas tree and season's &quot;Greetings&quot; written in the snow on the windshield. Featuring FSC&reg; certified paper with blind embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Greetings_on_the_Go_H3171U,https://postycards.com/images/fck/Exterior/2013%20Hol/H3171.jpg,,H3171U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3172U-AA,World Holidays,"A wonderful international holiday card with an ornament of the globe and holiday wishes in many different languages. Featuring FSC&reg; certified paper with gold foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/World_Holidays_H3172U,https://postycards.com/images/fck/Exterior/2013%20Hol/H3172.jpg,,H3172U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
H3173U-AA,Falling Snow,"A corporate holiday card with a subtle silver foil snowflake design. Featuring FSC&reg; certified paper with silver holographic foil embossing.
 
 Includes 26 white envelopes for every 25 cards ordered.",New,30.00 USD,in stock,https://postycards.com/catalog/product/Falling_Snow_H3173U,https://postycards.com/images/fck/Exterior/2013%20Hol/H3173.jpg,,H3173U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards
